,summary,Wirtschaft,Russland,Politik,Quelle,Wetter,Gesellschaft,Other,Klimawandel,word
Gasnetzen,15.09963803865916,-0.018373205141481868,0.09474238405526324,-0.06251288814512768,0.12191610825443756,0.12843925711867352,-0.08796373130414228,-1.2989995978568079,-0.19420770082553598,Gasnetzen
druck gas+netz,15.09963803865916,-0.018373205141481868,0.09474238405526324,-0.06251288814512768,0.12191610825443756,0.12843925711867352,-0.08796373130414228,-1.2989995978568079,-0.19420770082553598,druck gas+netz
Auswirkungen,9.167615899081923,-0.10768795024224954,-0.045174552028800184,0.016863188375893845,0.047257794219559106,0.31889153889494426,0.05463721952543165,-0.8000060885432932,-0.22675015108554067,Auswirkungen
gas+netz aus+wirkung,9.167615899081923,-0.10768795024224954,-0.045174552028800184,0.016863188375893845,0.047257794219559106,0.31889153889494426,0.05463721952543165,-0.8000060885432932,-0.22675015108554067,gas+netz aus+wirkung
aus+wirkung viele,8.05494893789159,-0.13234063319504394,-0.08633148192179682,0.045515437114489875,0.023990420981127174,0.35458071137895053,0.09256387726991205,-0.6706155027001293,-0.2328241709865846,aus+wirkung viele
Haushalte,29.721442843235693,-0.1187584227131249,-0.07887294615407536,0.28179141709982786,-0.006816317950199842,0.1754676691805022,0.04598605385883739,-0.20450624372737508,-0.2614849725839968,Haushalte
viele haus+halt,7.802028669927303,-0.13786792362529504,-0.09614453072045669,0.05311256980140514,0.018171727812666447,0.36125229718371965,0.10139461405618398,-0.6387126110401521,-0.23352793428497334,viele haus+halt
Foto,34.620517325897794,-0.0809320077033188,-0.06596717609374529,0.4601165546629764,-0.01833715393988392,0.35641813216986823,-0.20485596393566335,-2.128775317887363,-0.39833618836978274,Foto
Reuters,10.730711528679345,0.19991878584922018,-0.017127354851918204,-0.043166490984076655,0.0342726260732443,0.14238865327059147,-0.05628555656152503,-0.9574386918026994,-0.23336836266722844,Reuters
foto reuters,10.730711528679345,0.19991878584922018,-0.017127354851918204,-0.043166490984076655,0.0342726260732443,0.14238865327059147,-0.05628555656152503,-0.9574386918026994,-0.23336836266722844,foto reuters
Düsseldorf,35.491804778227646,-0.16911362753962775,-0.10770409731102949,0.47649169252933554,0.025950504045396772,0.3759286820229154,-0.10303106297431643,-2.1536306437865336,-0.4799637991153493,Düsseldorf
reuters düsseldorf,6.8775710668699395,-0.15599180489130546,-0.13195567899243657,0.08439262048900967,-0.004604663409029755,0.37759057317695094,0.13283496292934047,-0.5125943722778881,-0.231777447006643,reuters düsseldorf
Schreckensszenario,6.528351009148405,-0.16125822900048534,-0.14483637065678848,0.09739220645477721,-0.013697483501065056,0.37937154016778835,0.14370500630947197,-0.4604832112729875,-0.22851622894910303,Schreckensszenario
düsseldorf schrecken+s+szenario,6.528351009148405,-0.16125822900048534,-0.14483637065678848,0.09739220645477721,-0.013697483501065056,0.37937154016778835,0.14370500630947197,-0.4604832112729875,-0.22851622894910303,düsseldorf schrecken+s+szenario
Millionen,8.160880936585613,0.3237410278346653,0.08877504640053213,-0.15837531351610543,-0.28718457428481137,0.11242240170582735,-0.11470183151022068,-0.6836809463368445,0.001977702825730394,Millionen
schrecken+s+szenario million,6.253417516930972,-0.16444597692687132,-0.15442618315260645,0.10784869053263865,-0.020960570236067358,0.3786464057545714,0.15152217253852335,-0.4174569422881002,-0.22455338163102603,schrecken+s+szenario million
million haus+halt,6.153340822222459,-0.16535533129577834,-0.15776072898572346,0.11166219759721484,-0.023614485835974152,0.37787542583089345,0.15415937101696395,-0.4013239827247209,-0.22275941525895637,million haus+halt
bevorstehenden,6.036588171170206,-0.16622665939085385,-0.16152820032582357,0.11609214975272657,-0.026710461156000762,0.376615855346192,0.1570715416029527,-0.3821678052963955,-0.22040676696918893,bevorstehenden
haus+halt bevorsteh+end,6.036588171170206,-0.16622665939085385,-0.16152820032582357,0.11609214975272657,-0.026710461156000762,0.376615855346192,0.1570715416029527,-0.3821678052963955,-0.22040676696918893,haus+halt bevorsteh+end
Winte…,5.917221235987377,-0.16689034392412244,-0.16522966390790633,0.12057888565677051,-0.02986955050419322,0.3749139577379263,0.1598459307499139,-0.3621957781599278,-0.21769417466830904,Winte…
bevorsteh+end winte…,5.917221235987377,-0.16689034392412244,-0.16522966390790633,0.12057888565677051,-0.02986955050419322,0.3749139577379263,0.1598459307499139,-0.3621957781599278,-0.21769417466830904,bevorsteh+end winte…
+1123,5.8591886814712,-0.1671247406402319,-0.16696978438219642,0.12273726652356229,-0.03140106126600456,0.3739311833767899,0.16111390942324555,-0.35233996901587344,-0.2162572137321537,+1123
winte… +1123,5.8591886814712,-0.1671247406402319,-0.16696978438219642,0.12273726652356229,-0.03140106126600456,0.3739311833767899,0.16111390942324555,-0.35233996901587344,-0.2162572137321537,winte… +1123
+1123 chars,5.817911430055038,-0.167254711931257,-0.16818247892197416,0.12426097297845853,-0.03248801005003404,0.3731691071432953,0.16198153170041962,-0.3452701617950711,-0.2151862730024065,+1123 chars
Mehrwertsteuer,8.602509341041312,0.03747295876870431,0.03245744760041485,-0.15911597748176162,0.07261140106432544,0.11857838797749787,0.044526540728659574,-0.7363827698138103,-0.15185604054836202,Mehrwertsteuer
mehrwertsteuer gas,14.376282328535002,0.06550663142082253,0.14383336847096162,-0.15577683879919904,0.13936717344126257,-0.0457439192458375,-0.1027178939233226,-1.2499086134411093,-0.14511671640983742,mehrwertsteuer gas
Fernwärme,15.273490714420095,0.0667627443350931,0.059786238877639675,-0.17235811274704346,0.0903441372589535,0.11355107846762573,0.051574235254462295,-1.3104475178822257,-0.2257442702372899,Fernwärme
gas fernwärme,10.283829857518457,0.04676437035333083,0.07572383295973718,-0.15815288218429796,0.09847218419079284,0.060354204395021746,-0.005588020833172906,-0.9149015701521968,-0.1493680698612569,gas fernwärme
sinkt,8.74596742863862,0.033201979511600636,0.03061858243126072,-0.16392011061932343,0.07202001258486997,0.12504387729734526,0.05501990317255974,-0.7529215541129896,-0.1565458335020835,sinkt
fernwärme sink,8.74596742863862,0.033201979511600636,0.03061858243126072,-0.16392011061932343,0.07202001258486997,0.12504387729734526,0.05501990317255974,-0.7529215541129896,-0.1565458335020835,fernwärme sink
Oktober,11.257996510252282,-0.04018358173502252,0.1964434141601298,-0.18471458037311148,0.03374410211731638,-0.04348342242810062,-0.10843550311361767,-1.005407502335381,0.07991724341915957,Oktober
sink oktober,8.046568336071353,0.024147641875694983,0.0024000270341306986,-0.16900207830908193,0.05580641307404827,0.16333258260023087,0.09180984792197762,-0.6695745321587293,-0.16254752859372545,sink oktober
Sächsische.de,7.55511909794213,0.01574746620762472,-0.022270164217135124,-0.17440599174194252,0.041878228410972135,0.19552751031595184,0.12358220378197406,-0.6065541849954676,-0.16876285328192298,Sächsische.de
oktober sächsische.de,7.55511909794213,0.01574746620762472,-0.022270164217135124,-0.17440599174194252,0.041878228410972135,0.19552751031595184,0.12358220378197406,-0.6065541849954676,-0.16876285328192298,oktober sächsische.de
EU-Einigung,7.108590621380965,0.00553689269310689,-0.05013234877423791,-0.1817044248556789,0.026454372310602894,0.23054332118467827,0.1594473516977632,-0.5456328245980374,-0.17696840447341394,EU-Einigung
sächsische.de eu-einigung,7.108590621380965,0.00553689269310689,-0.05013234877423791,-0.1817044248556789,0.026454372310602894,0.23054332118467827,0.1594473516977632,-0.5456328245980374,-0.17696840447341394,sächsische.de eu-einigung
Gewinnabschöpfung,6.775907462812345,-0.0050315101032771745,-0.07643903910853399,-0.18993688859175092,0.012208720995866382,0.26233827491325046,0.19381233044334328,-0.497702125919714,-0.1860294771234425,Gewinnabschöpfung
eu-einigung gewinnabschöpfung,6.775907462812345,-0.0050315101032771745,-0.07643903910853399,-0.18993688859175092,0.012208720995866382,0.26233827491325046,0.19381233044334328,-0.497702125919714,-0.1860294771234425,eu-einigung gewinnabschöpfung
Bundestag,15.595918447414247,-0.8004534069879348,-0.3818388450090271,-0.9868784408539661,0.38037263190674875,0.8549913391409393,0.3004641855338407,-1.3313380673089974,-0.7015731045677436,Bundestag
gewinnabschöpfung bundestag,7.046481773019831,-0.005972617926561057,-0.066967280444882,-0.19239765179259233,0.017728529568631038,0.2536462557996817,0.19195767782955453,-0.5368572782476239,-0.18794009057776828,gewinnabschöpfung bundestag
ermöglicht,7.340839432219796,-0.003979215092598108,-0.053863858603841644,-0.1921388948158494,0.025085168993296124,0.23950163520565335,0.18236451806590173,-0.5777820254229573,-0.187102813213579,ermöglicht
bundestag er+möglich,7.340839432219796,-0.003979215092598108,-0.053863858603841644,-0.1921388948158494,0.025085168993296124,0.23950163520565335,0.18236451806590173,-0.5777820254229573,-0.187102813213579,bundestag er+möglich
steuerfreie,7.774969945041666,-0.00042508188010769316,-0.03549245223740855,-0.19109840523503066,0.035396400891504205,0.2186228013744456,0.16712363729850194,-0.6352384177412917,-0.18530625252000493,steuerfreie
er+möglich steuerfrei,7.774969945041666,-0.00042508188010769316,-0.03549245223740855,-0.19109840523503066,0.035396400891504205,0.2186228013744456,0.16712363729850194,-0.6352384177412917,-0.18530625252000493,er+möglich steuerfrei
Arbeitgeber-Pauschale,8.497531658878971,0.006215413520120258,-0.007702821218562554,-0.18849542316312473,0.051070166432636024,0.1850146089650882,0.1405102283439068,-0.7241045535239372,-0.1816600675851,Arbeitgeber-Pauschale
steuerfrei arbeitgeber-pauschale,8.497531658878971,0.006215413520120258,-0.007702821218562554,-0.18849542316312473,0.051070166432636024,0.1850146089650882,0.1405102283439068,-0.7241045535239372,-0.1816600675851,steuerfrei arbeitgeber-pauschale
Gas-Austritt,14.63436167168463,0.04771411695360189,0.12604085400374113,-0.1735693532664195,0.12903705941473767,-0.005952112731838603,-0.03523945973938693,-1.2677011279083301,-0.1629092308770579,Gas-Austritt
arbeitgeber-pauschale gas-austritt,14.63436167168463,0.04771411695360189,0.12604085400374113,-0.1735693532664195,0.12903705941473767,-0.005952112731838603,-0.03523945973938693,-1.2677011279083301,-0.1629092308770579,arbeitgeber-pauschale gas-austritt
gas-austritt ostsee,9.278276655802824,0.0007088809437402628,0.003286600885993842,-0.19757446880238036,0.05692916834265861,0.17085004254753122,0.15562252577017008,-0.8120046496320649,-0.18996001276444266,gas-austritt ostsee
kleiner,8.837699483920865,0.039646605102579564,-0.09138086948604368,-0.1346429437807314,0.10889273380061783,0.17356376190884668,0.17360278146488617,-0.7633554286789036,-0.25632842511389964,kleiner
ostsee klein,8.403700874876908,-0.01927884040327281,-0.04102645524483706,-0.21242856058804974,0.03155288576592794,0.22391817615005297,0.2239571957060926,-0.7130010144376971,-0.2059740108726932,ostsee klein
Bäcker,7.99071805150512,-0.03414464098363387,-0.07070348144886875,-0.22455390513964105,0.01455057503234886,0.25547192271023383,0.27206585518131715,-0.6626094497872962,-0.21883698571406762,Bäcker
klein bäcker,7.99071805150512,-0.03414464098363387,-0.07070348144886875,-0.22455390513964105,0.01455057503234886,0.25547192271023383,0.27206585518131715,-0.6626094497872962,-0.21883698571406762,klein bäcker
Radebeul,7.691865838883608,-0.05068940087423176,-0.10057404438547514,-0.23884908059748264,-0.0028302061545999154,0.28308735592431394,0.32408375550850993,-0.624492211204591,-0.23381299899521255,Radebeul
bäcker radebeul,7.691865838883608,-0.05068940087423176,-0.10057404438547514,-0.23884908059748264,-0.0028302061545999154,0.28308735592431394,0.32408375550850993,-0.624492211204591,-0.23381299899521255,bäcker radebeul
schließen,11.746543320195942,-0.005724552893837297,0.06278618940159839,-0.2143041271248033,0.06999712506418578,0.09865261793427964,0.16155978001426463,-1.0478878370668432,-0.20499453283657032,schließen
radebeul schließ,7.450702408213551,-0.07656448187707512,-0.14153493273898254,-0.26239763818674366,-0.027837709011710777,0.31175614367286125,0.4043291442372149,-0.5926371362017534,-0.25814927682576067,radebeul schließ
Newsblog,7.412525588964781,-0.12644207084746503,-0.20686134844229692,-0.31010888766823247,-0.07368546933847321,0.3261999376424928,0.5587757211422005,-0.5875000417277481,-0.3066831164565032,Newsblog
schließ newsblog,7.412525588964781,-0.12644207084746503,-0.20686134844229692,-0.31010888766823247,-0.07368546933847321,0.3261999376424928,0.5587757211422005,-0.5875000417277481,-0.3066831164565032,schließ newsblog
newsblog energie+krise,8.049651344034318,-0.24015615207601526,-0.329863230723234,-0.4226156088448278,-0.1825204191352929,0.25794638110813667,0.8711309090558849,-0.6699576044653874,-0.4196910060979591,newsblog energie+krise
Sachsen,11.661578049455986,-0.089434969786883,-0.062201794680782255,-0.293879367225855,0.0691364445974672,0.17152361232503438,0.41104118509176946,-1.040628335756202,-0.2851679678346832,Sachsen
energie+krise sachsen,7.0889040911253804,-0.16852850294113664,-0.27571722017898376,-0.34888959182725443,-0.0921498660777681,0.4610485216650775,0.5626707916815146,-0.5428595828013064,-0.3469195866850037,energie+krise sachsen
sachsen deutschland,6.943345668116973,-0.16549104813222051,-0.2785493146302401,-0.3451946510660511,-0.07765785463391749,0.5282311923933747,0.484056931500033,-0.5221125683692376,-0.3435480009034732,sachsen deutschland
deutschland wichtige,6.897594440418656,-0.18208237606921815,-0.3030560310001722,-0.36093402849602246,-0.0702549208057863,0.6216140861613242,0.4168285946307059,-0.5155015442665896,-0.3597253732367871,deutschland wichtige
Kürze,8.250547158848413,-0.37700204592598285,0.009155318951336103,-0.3576643718683504,-0.23729259302487393,0.5324491458070025,0.22795950475978446,-0.6946083457049819,0.10278264445751212,Kürze
wichtige kürze,8.250547158848413,-0.37700204592598285,0.009155318951336103,-0.3576643718683504,-0.23729259302487393,0.5324491458070025,0.22795950475978446,-0.6946083457049819,0.10278264445751212,wichtige kürze
12.29,7.147539016152462,-0.24179975613033303,-0.37128595153052035,-0.41977735523309434,-0.07992428023700025,0.741860142754695,0.4130737777551645,-0.5510969291855738,-0.41904193493699093,12.29
kürze 12.29,7.147539016152462,-0.24179975613033303,-0.37128595153052035,-0.41977735523309434,-0.07992428023700025,0.741860142754695,0.4130737777551645,-0.5510969291855738,-0.41904193493699093,kürze 12.29
Uhr,9.573781646255412,-0.25634380295462234,-0.07661977129149826,-0.44504312243943206,-0.09850156775388565,0.5647531209257218,0.2391667015318106,0.3750449714695524,-0.4398369263567898,Uhr
12.29 uhr,7.307715757468345,-0.26988736022074516,-0.4015103121324025,-0.4476521261808838,-0.08658428073487485,0.7798146913717495,0.42892779365771816,-0.573259568323538,-0.4470358147423227,12.29 uhr
Ministerin,7.483352187729173,-0.29838924237726977,-0.43173925039300587,-0.47598385358908185,-0.09251592892067571,0.816257024875088,0.4430275122975538,-0.5970096703083161,-0.4754639003142729,Ministerin
uhr ministerin,7.483352187729173,-0.29838924237726977,-0.43173925039300587,-0.47598385358908185,-0.09251592892067571,0.816257024875088,0.4430275122975538,-0.5970096703083161,-0.4754639003142729,uhr ministerin
Schulen,18.226204828447226,-0.05268863766364511,-0.29771426920898114,-0.4886895574508511,-0.048908476600912576,0.7446588362345818,0.32408130424739445,-1.4871892095393842,-0.5557625648722113,Schulen
ministerin schule,8.220184610267728,-0.4030764060622354,-0.5403876026792739,-0.5802869487019194,-0.10835049904018335,0.9360786362874962,0.4794070745083656,-0.6909214927588977,-0.5799882831889355,ministerin schule
schule winter,10.7245999418042,-0.678199740261115,-0.8189340583179566,-0.8550851933514996,-0.12048437745115033,1.1783569034951658,0.4934751063286806,-0.9568689879278475,-0.8549780527041091,schule winter
